0,america first mortgage sets special payout america first federally guaranteed mortgage fund two said it is making a special distribution of cts per exchangeable unit which includes cts from return on capital and cts from income gains reuter 
0,emhart corp emh qtly dividend qtly div cts vs cts prior payable march record march nine reuter 
0,am international am cites strong prospects am international inc reporting an operating loss for the january second quarter said prospects for the balance of the fiscal year remain good it said orders at its harris graphics subsidiary acquired in june continue to run at a strong pace for the six months orders rose pct over the corresponding prior year period or on an annualized basis are running at about mln dlrs the backlog at harris is up pct from the beginning of the fiscal year am said am international said its old division are expected to benefit from recent new product introductions and the decline in the value of the dollar research development and engineering expenditures in fiscal will be in the mln dlr range and the company said it has allocated another mln dlrs for capital expenditures earlier am reported a fourth quarter operating loss of two cts a share compared to profits of seven cts a share a year ago revenues rose to mln dlrs from mln dlrs reuter 
0,gulf applied gats sells units sees gain gulf applied technologies inc said it sold its pipeline and terminal operations units for mln dlrs and will record a gain of mln dlrs in the first quarter it added that any federal taxes owed on the transaction will be offset by operating loss carryovers reuter 
0,farmers group inc fgrp th qtr net shr cts vs cts net vs revs mln vs mln year shr dlrs vs dlrs net vs revs billion vs mln avg shrs vs reuter 
0,potomac electric power co pom jan net shr cts vs cts net vs revs vs avg shrs mln vs mln mths shr dlrs vs dlrs net vs revs billion vs billion avg shr mln vs mln note latest mths net includes gain cts per share for sale of virginia service territory to dominion resources inc d reuter 
1,cofab inc buys gulfex for undisclosed amount cofab inc said it acquired gulfex inc a houston based fabricator of custom high pressure process vessels for the energy and petrochemical industries cofab said its group of companies manufacture specialized cooling and lubricating systems for the oil and gas petrochemical utility pulp and paper and marine industries reuter 
0,tultex corp ttx sets quarterly dividend qtly div eights cts vs eight cts prior pay april one record march reuter 
0,atico financial corp atfc th qtr net shr cts vs dlrs net vs mln revs mln vs mln year shr cts vs dlrs net vs mln revs mln vs mln note th qtr and yr amounts include acquisition of pct of common of atico formerly peninsula federal savings and loan association on january th qtr and yr net include net gain of mln dlrs or dlrs per share on exchange of common of pan america banks inc for common of ncnb corp purusant to a merger of the companies reuter 
0,philippine long distance phi year net shr primary pesos vs pesos shr diluted pesos vs pesos qtly div pesos vs pesos net billion vs mln revs billion vs billion note full name philippine long distance telephone co figures quoted in philippine pesos dividend payable april to holders or record march exchange rate on day of dividend declaration was pesos per dollar reuter 
0,liberty all star equity fund initial div qtly div five cts vs n a payable april two record march note dividend includes special two cts per share for the period beginning with the fund s commencement of operations on novebmer three through december reuter 
0,combustion engineering inc csp regular div qtly div cts vs cts prior pay april record april reuter 
0,tonka corp tka raises dividend qtly div two cts vs cts pay march record march reuter 
0,bdm international bdm increases qtrly divs annual div class a cts vs cts prior annual div class b cts vs cts prior payable april one record march note full name is bdm international inc reuter 
0,systematics inc syst regular payout qtly div three cts vs three cts prior pay march record february reuter 
0,ivaco inc year net shr dlrs vs dlrs net vs revs billion vs billion note results include extraordinary gain of dlrs or six cts a share from secondary share offering of canron unit reuter 
1,investment firms cut cyclops cyl stake a group of affiliated new york investment firms said they lowered their stake in cyclops corp to shares or pct of the total outstanding common stock from shares or pct in a filing with the securities and exchange commission the group led by mutual shares corp said it sold cyclops common shares on feb and for mln dlrs reuter 
0,coradian corp cdin th qtr net shr profit three cts vs loss three cts net profit vs loss revs vs year shr profit one cent vs loss cts net profit vs loss revs mln vs mln avg shrs vs reuter 
0,meridian bancorp inc mrdn sets regular payout qtly div cts vs cts prior pay april one record march reuter 
1,american express axp seen in possible spinnoff american express co remained silent on market rumors it would spinoff all or part of its shearson lehman brothers inc but some analysts said the company may be considering such a move because it is unhappy with the market value of its stock american express stock got a lift from the rumor as the market calculated a partially public shearson may command a good market value thereby boosting the total value of american express the rumor also was accompanied by talk the financial services firm would split its stock and boost its dividend american express closed on the new york stock exchange at up on heavy volume american express would not comment on the rumors or its stock activity analysts said comments by the company at an analysts meeting tuesday helped fuel the rumors as did an announcement yesterday of management changes at the meeting company officials said american express stock is undervalued and does not fully reflect the performance of shearson according to analysts yesterday shearson said it was elevating its chief operating officer jeffery lane to the added position of president which had been vacant it also created four new positions for chairmen of its operating divisions analysts speculated a partial spinoff would make most sense contrary to one variation on market rumors of a total spinoff some analysts however disagreed that any spinoff of shearson would be good since it is a strong profit center for american express contributing about pct of earnings last year i think it is highly unlikely that american express is going to sell shearson said perrin long of lipper analytical he questioned what would be a better investment than a very profitable securities firm several analysts said american express is not in need of cash which might be the only reason to sell a part of a strong asset but others believe the company could very well of considered the option of spinning out part of shearson and one rumor suggests selling about pct of it in the market larry eckenfelder of prudential bache securities said he believes american express could have considered a partial spinoff in the past shearson being as profitable as it is would have fetched a big premium in the market place shearson s book value is in the mln dlr range shearson in the market place would probably be worth three to bilion dlrs in terms of market capitalization said eckenfelder some analysts said american express could use capital since it plans to expand globally they have enormous internal growth plans that takes capital you want your stock to reflect realistic valuations to enhance your ability to make all kinds of endeavors down the road said e f hutton group analyst michael lewis they ve outlined the fact that they re investing heavily in the future which goes heavily into the international arena said lewis that does not preclude acquisitions and divestitures along the way he said lewis said if american express reduced its exposure to the brokerage business by selling part of shearson its stock might better reflect other assets such as the travel related services business it could find its true water mark with a lesser exposure to brokerage the value of the other components could command a higher multiple because they constitute a higher percentage of the total operating earnings of the company he said lewis said shearson contributed mln in after tax operating earnings up from about mln dlrs in reuter 
0,liberty all star usa sets initial payout liberty all star equity fund said it declared an initial dividend of five cts per share payable april two to shareholders of record march it said the dividend includes a quarterly dividend of three cts a share and a special payout of two cts a share which covers the period from november three when the fund began operations to december the fund said its quarterly dividend rate may fluctuate in the future reuter 
0,ivaco sees minimal first quarter earnings ivaco inc said price pressure on steel products particularly in the u s and the recent increase in the value of the canadian dollar is expected to result in minimal first quarter earnings it said subsequent quarters should show substantial improvement from first quarter levels but earnings will not reach levels as long as those conditions continue ivaco earlier reported profit rose to mln dlrs after a one mln dlr extraordinary gain from mln dlrs the previous year it said demand for the company s products are continuing at high levels and sales are expected to show further growth revenues last year rose to billion dlrs from billion dlrs in reuter 
1,hong kong firm ups wrather wco stake to pct industrial equity pacific ltd a hong kong investment firm said it raised its stake in wrather corp to shares or pct of the total outstanding common stock from shares or pct in a filing with the securities and exchange commission industrial equity which is principally owned by brierley investments ltd a publicly held new zealand company said it bought wrather common shares between feb and for mln dlrs when it first disclosed its stake in wrather earlier this month it said it bought the stock for investment purposes reuter 
0,coleco industries inc clo th qtr shr loss dls vs profit cts net loss mln vs profit mln revs mln vs mln year shr loss dlrs vs profit dlrs net loss mln vs profit mln revs mln vs mln reuter 
1,liebert corp lieb approves merger liebert corp said its shareholders approved the merger of a wholly owned subsidiary of emerson electric co emr under the terms of the merger each liebert shareholder will receive shares of emerson stock for each liebert share reuter 
0,northern telecom proposes two for one stock split 
0,coleco industries clc sees profit in coleco industries inc said it expects to return to profitability in earlier coleco reported a net loss of mln dlrs for the year ended december compared to a profit of mln dlrs in the year earlier in a prepared statement the company said the dramatic swing in operating results was due primarily to the steep decline in sales of cabbage patch kids products from mln dlrs to mln dlrs coleco said it changed from a single product company to a more diversified organization through four major acquisitions last year products from the new acquisitions and other new product introductions are expected to enable it to return to profitability it said at the annual toy fair earlier this month vice president morton handel said analysts projected earnings of cts a share on sales of mln dlrs are reasonable reuter 
1,gulf applied technologies gats sells units gulf applied technologies inc said it sold its subsidiaries engaged in pipeline and terminal operations for mln dlrs the company said the sale is subject to certain post closing adjustments which it did not explain reuter 
1,investment group raises robeson rbsn stake a group of affiliated miami based investment firms led by fundamental management corp said it raised its stake in robeson industries corp to shares or pct of the total from or pct in a filing with the securities and exchange commission the group said it bought robeson common shares between jan and feb for dlrs the group said it may buy more shares and plans to study robeson s operations afterwards it may recommend that management make changes in its operations fundamental management chairman carl singer was recently elected to the robeson board reuter 
0,dahlberg inc dahl th qtr net shr profit cts vs loss seven cts net profit vs loss revs mln vs year shr profit five cts vs profit cts net profit vs profit revs mln vs mln avg shrs mln vs mln note year includes weeks reuter 
0,city national corp ctyn raises dividend shr cts vs cts pay april record march reuter 
0,page petroleum ltd year loss shr loss dlrs vs loss dlrs net loss mln vs loss mln revs mln vs mln note net includes nine mln dlr extraordinary loss for oil and gas writedowns and unrealized foreign exchange losses vs yr ago loss of mln dlrs reuter 
0,idb communications group inc idbx year net period ended december shr cts vs cts net vs revs vs reuter 
0,armor all products corp armr quarterly div qtly div ten cts vs ten cts pay april record march reuter 
0,cenergy crg reports th qtr net profit cenergy corp reported fourth quarter net income of dlrs or seven cts per share on revenues of mln dlrs for the year it reported a net loss of mln dlrs or cts per share as a result of writedowns in the book value of its oil and gas properties in the first two quarters revenues were mln dlrs following the company s fiscal year ended march it changed to a calender year end for the nine months ended dec it reported a loss of mln dlrs or dlrs per share on revenues of mln dlrs which it said was a result of noncash writedowns of oil and gas properties for the year ended march cenergy reported net income of dlrs or cts per share on revenues of mln dlrs the company said its reserves during the year fell to five mln barrels from mln barrels of oil and to bilion cubic feet of gas from bcf it said these reserves did not disappear but are available to produce as prices recover reuter 
0,northern telecom ltd nt declares stock split two for one stock split pay may note split is subject to approval of shareholders at april annual meeting company also said it will increase dividend on post split shares to six cts from five cts reuter 
0,torchmark tmk authorizes stock repurchase torchmark corp said its board authorized the purchase from time to time of a significant portion of its pct convertible subordinated debentures as of february it said there were outstanding mln dlrs of the principal amount of debenures the company also said it plans to redeem the debentures on june eight it also declared a regular quarterly dividend of cts per share on its common payable may one to shareholders of record april reuter 
0,techamerica group inc tch th qtr loss shr loss six cts vs not available net loss vs profit revs vs year shr loss cts vs loss nine cts net loss vs loss revs mln vs mln reuter 
0,wilfred american educational wae regular div qtly div three cts vs three cts prior pay april three record march reuter 
1,drexel official has stake in epsilon data epsi a senior official of drexel burnham lambert inc and his father told the securities and exchange commission they have acquired shares of epsilon data management inc or pct of the total outstanding kenneth thomas senior vice president investments at drexel s los angeles office and his father retired university professor c a thomas said they bought the stake for mln dlrs primarily for investment purposes they said they may buy more stock or sell some or all of their stake depending on market conditions but have no plans to seek control of the company reuter 
1,nova wins government okay for husky hyo deal nova the canadian company that owns pct of husky oil ltd said it received government approval for a transaction under which union faith canada holding ltd would buy a pct stake in husky nova said the minister of regional and industrial expansion michel cote ruled that union faith s purchase of the husky stake would not result in husky ceding control to a non canadian company it said this ruling was a key condition in completing the deal union faith is equally owned by hutchison whampoa ltd and hong kong electric holdings ltd under the agreement with union faith husky will become a private company with union faith and nova each holding pct of its stock nine pct of husky would be owned by relatives of li ka shing chairman of hutchison and five pct by the canadian imperial bank of commerice reuter 
0,potomac electric power co pom january net oper shr cts vs cts oper net mln vs mln revs mln vs mln mths oper shr dlrs vs dlrs oper net mln vs mln revs billion vs billion note mths oper net excludes extraordinary gain of mln dlrs or cts per share from sale of virginia service territory to virginia power reuter 
1,suffield financial ssbk gets fed approval suffield financial corp said the federal reserve board approved its application to acquire coastal bancorp csbk portland me suffield said it still needs the approval of the superintendent of maine s banking department reuter 
0,afg industries inc afg quarterly dividend qtly div four cts vs four cts pay april record march reuter 
0,gsw inc year net oper shr dlrs vs dlrs oper net vs revs mln vs mln note net excludes extraordinary gain of mln dlrs or dlrs shr from sale of camco inc shares vs yr ago loss of mln dlrs or dlrs shr reuter 
0,santa anita realty sar quarterly dividend qtly div cts vs cts pay april record march santa anita realty enterprises inc reuter 
0,liquid air corp lana quarterly dividend qtly div cts vs cts pay march record march reuter 
0,marshall steel ltd year net oper shr five cts vs cts oper net vs revs mln vs mln note former name marshall drummond mccall inc results include extraordinary gains of dlrs or cts per share in and dlrs or cts in from income tax reduction reuter 
0,marshall steel details gain from unit sale marshall steel ltd formerly marshall drummond mccall inc said it will report a mln dlr net gain before taxes this year from the sale of its drummond mccall division which was sold effective january one reuter 
0,mayfair industries inc mayf th qtr net oper shr cts vs cts oper net vs revs vs avg shrs vs mths oper shr cts vs cts oper net vs revs mln vs mln avg shrs vs note excludes tax gain of dlrs for qtr and year reuter 
0,alatenn resources inc atng th qtr net shr cts vs cts net vs revs mln vs mln mths shr dlrs vs dlrs net vs revs mln vs mln reuter 
1,versatile to sell unit to vicon versatile corp said it agreed in principle to sell its alberta based versatile noble cultivators co division to vicon inc of ontario for undisclosed terms the division manufactures tillage and spraying equipment reuter 
1,videotron buys into exhibit company groupe videotron ltd said it agreed to buy pct of groupe promexpo inc a company which specializes in product exhibits for three mln dlrs reuter 
0,memotec data inc year net shr cts vs cts net vs revs mln vs mln note results include extraordinary gains of dlrs or cts a share in and dlrs or cts a share in reuter 
0,george weston ltd year net shr dlrs vs dlrs net mln vs mln revs billion vs billion reuter 
1,circuit systems csyi buys board maker circuit systems inc said it has bought all of the stock of ionic industries inc in exchange for shares of its common following the exchange there will be shares of circuit systems stock outstanding ionic holders will own about pct of the outstanding stock of circuit systems it said ionic a maker of circuit boards had revenues of mln dlrs and pretax profits of dlrs in up from revenues of mln and pretax profits of dlrs in circuit systems said reuter 
0,mail boxes etc mail rd qtr jan net shr cts vs cts net vs revs vs avg shrs vs nine mths shr cts vs cts net vs revs vs reuter 
0,munsingwear inc mun th qtr jan loss shr loss cts vs loss seven cts net loss vs loss revs mln vs mln year shr profit cts vs profit cts net profit vs profit revs mln vs mln avg shrs vs note per shr adjusted for for stock split july and for split may reuter 
0,gti corp gti th qtr oper net oper shr profit six cts vs loss two cts oper net profit vs loss revs vs year oper shr profit cts vs loss two cts oper net profit vs loss revs mln vs mln note data does not include from discontinued operations th qtr gain of dlrs or cts per shr th qtr loss of dlrs or seven cts per shr year loss of dlrs or dlrs per shr and year loss of dlrs or cts per shr reuter 
0,famous restaurants inc fams th qtr loss shr loss dlrs vs loss eight cts net loss vs loss revs mln vs mln year shr loss dlrs vs profit four cts net loss vs profit revs mln vs mln note includes non recurring charges of dlrs in the th qtr and dlrs in the year for reserve for underperforming restaurants reuter 
0,avery avy sets two for one stock split avery said its board authorizerd a two for one stock split an increased in the quarterly dividend and plans to offer four mln shares of common stock the company said the stock split is effective march with a distribution of one additional share to each shareholder of record march it said the quarterly cash dividend of cts per share on the split shares a pct increase from the cts per share before the split avery said it will register with the securities and exchange commission shrortly to offer four mln additional common shares it will use the proceeds to repay debt finance recent acquisitions and for other corporate purposes reuter 
1,nippon kokan steel affiliates considering merger toshin steel co ltd toss t and azuma steel co ltd affiliates of nippon kokan kk nkkt t are considering a merger company spokesmen said toshin steel owned pct by nippon kokan and azuma steel owned pct by nippon kokan are expected to decide by the end of march they said both firms have been struggling with losses caused by the recession in the steel industry and the yen s appreciation azuma steel s current losses are estimated at billion yen in the year ending march against a billion loss a year earlier a spokesman said the firm employs workers toshin steel with workers has given no forecast for the year ending march but industry sources said they expected the company to show current losses of about five billion yen or more in compared with a billion loss in reuter 
0,japan s ntt forecasts profits fall in nippon telegraph and telephone corp ntt expects its profits to fall to billion yen in the year ending march from a projected billion this year the company said total sales for the same period are expected to rise to billion yen from a projected billion this year ntt said in a business operations plan submitted to the post and telecommunications ministry ntt said it plans to make capital investments of billion yen in including billion for research and development as against a total of billion this year an ntt spokesman said increased competition from new entrants to the telecommunications field and the effect of a sales tax scheduled to be introduced next january were the major factors behind the projected decrease in profits the japanese telecommunications industry was deregulated in reuter 
1,shv says it making tender offer for up to mln shares in ic gas 
0,cheung kong holdings ltd ckgh hk year shr h k dlrs vs final div cents vs making cents vs net billion dlrs vs mln note earnings excluded extraordinary gains of mln dlrs vs mln bonus issue one for four vs nil share split four for one dividend payable june books close may reuter 
1,wallenbergs fight bid for swedish match stake sweden s wallenberg group fought back a bid by the london based swedish financier erik penser to secure a large stake in swedish match smbs st one of the companies at the core of their business empire a statement issued by the wallenberg holding companies ab investor and forvaltnings ab providentia said they had taken over an option held by nobel industrier sweden ab to acquire pct of the voting rights in swedish match thre wallenbergs paid nobel industrier nobl st in which penser group has a pct stake about pct over the market price for the swedish match option the statement said swedish match s b shares open to foreign buyers closed at crowns on friday the a shares with increased voting rights closed at crowns for the restricted and for the free shares the statement said the deal increased investor s stake to pct of the voting rights and pct of the share capital while providentia is left holding pct of the voting rights and pct of the share capital in swedish match the wallenbergs stake in swedish match had previously amounted to pct of the voting rights in the company the swedish match deal will cost the wallenbergs about mln crowns share analysts said making it one of the most expensise moves the group has undertaken in the last four years to defend its far flung interests from outside predators the wallenbergs originally sold nobel industrier an arms and chemicals group to penser in to pay for buying volvo volv st out of two other key group companies atlas copco asts st and stora koppabergs skps st since then the wallenbergs were ousted as the largest shareholders in skf skfr st by skanska ab skbs st and frederik lundberg wrested control of incentive ab from them lundberg a zurich based swedish property tycoon also managed to acquire a pct stake in another wallenberg company the diary equipment firm alfa laval ab alfs st during the wallenbergs have been concentrating on building up their stake in investor and providentia to prevent any raid on the heart of their business empire but analysts say the wallenbergs position in the electrical engineering firm asea ab asea st is also too small at pct of the voting rights and there has been growing speculation that the group will be forced to sell off fringe interests to protect its core activities reuter 
1,shv says it making tender offer for ic gas shv united kingdom holding co ltd said it was making a tender offer for up to mln ordinary shares in imperial continental gas association icgs l it said in a statement the offer was on the basis of p for each ic gas ordinary and p for every one stg nominal of ic gas loan stock shv already holds mln ic gas ordinary stock units representing around pct of the current issued share capital successful completion of the offer would increase shv s stake in ic gas to mln shares representing around pct of issued share capital it said the offer capitalises ic gas at around one billion stg it said it was tendering for both ordinary stock and loan stock which when fully converted gave a total of mln ic gas ordinary it is making the tender offer through n m rothschilds ic gas said in a statement it noted the shv tender offer and the terms were being considered it said a further statement would be made as soon as possible reuter 
1,sale tilney buys stake in u s insurance broker sale tilney plc said it has purchased pct of the ordinary share capital of b and r international inc a u s insurance broker for mln dlrs sale is paying mln dlrs in cash on completion with the balance plus interest to be paid in equal instalments over the next six years b and r posted pretax profit of dlrs in the year to dec when it had net tangible assets of dlrs reuter 
0,estimated drop in japan corporate profits trimmed the combined profits of japan s major corporations excluding financial institutions are forecast to fall pct in the year ending march compared to the pct decline projected in late november wako research institute of economics said the private research body also said in a statement that of the firms listed on the first section of the tokyo stock exchange foresee an pct fall in sales in the year against an pct fall estimated last november current profits are projected to fall pct in on sales seen increasing by pct it said rationalisation measures taken by manufacturing industries to cope with the yen s sharp rise are beginning to brighten their business outlook the institute said it said lower interest rates which are expected to reduce corporate borrowing costs are also behind the improved performance outlook earnings performance in the non manufacturing sector will be supported by firm demand in the real estate and construction businesses it said the forecast was based on average exchange rate estimates of yen to the dollar in and yen in reuter 
1,exco buys u s government securities broker exco international plc a subsidiary of british and commonwealth shipping co plc bcom l said it had agreed in principle to buy an pct stake in rmj holdings corp for about mln dlrs exco chairman richard lacy told reuters the acquisition was being made from bank of new york co inc bk n which currently holds a pct and from rmj partners who hold the remainder bank of new york and the partners will retain about pct each and these stakes will be bought over the next six years rmj is the holding company of rmj securities one of the largest u s government securities brokers it is also involved in broking notes obligations and other instruments sponsored by u s federal agencies lacy said exco had been considering buying a u s government securities broker for the past four years and had made an offer for rmj when it was sold by security pacific corp spc n in rmj was then valued at about mln dlrs b and c managing director peter goldie said rmj would be bought at about the same multiple as exco suggesting net income of around mln dlrs the company s earnings had not been hit by the halving of brokerage fees some months ago as volumes had since doubled lacy said that rmj employed some people with in the brokerage business and about in its sms unit which provided computer software for the financial services community rmj securities had offices in new york where total market turnover of u s government securities was billion dlrs a day and in london where it has billion it was also given permission last week to open an office in tokyo where total market turnover had lifted rapidly to about five billion dlrs a day the acquisition would contribute between five and pct of b and c s share earnings in on a proforma basis reuter 
1,coloroll agrees to buy u s wallcoverings company coloroll group plc said it has entered into a conditional agreement to acquire the business and assets of wallco inc and related companies for mln dlrs miami based wallco manufactures and distributes wallcoverings and showed a pretax profit of mln dlrs on turnover of mln in the year ending june the total u s market was estimated to be worth mln dlrs in having grown by pct in the previous five years coloroll said the combined sales and profit of the enlarged coloroll u s business would be mln and four mln dlrs respectively reuter 
0,carlton communications optimistic for carlton communications plc has started the current financial year well with accounts for the first four months showing a healthy increase on the same period last year and chairman m p green told the annual meeting he looked forward to with optimism the issue of mln shares in adr form had now been successfully completed he added carlton intended to increase its presence in the u s which represented pct of the world television market conditions worldwide in the television industry continued to look buoyant the chairman noted reuter 
0,hutchison sees higher payout satisfactory profits hutchison whampoa ltd hwhh hk expects satisfactory profits in and will pay a higher dividend for the year chairman li ka shing said he did not make any specific projections for the company s earnings this year but he said the firm will pay a dividend of not less than cents per share after a proposed four for one stock split and a one for four bonus issue it paid total dividends of dlrs per share last year equal to cents per share adjusting for the bonus and share split hutchison which has operations ranging from trading to property and container terminals earlier reported after tax profits of billion dlrs against billion dlrs in the total excluded extraordinary gains of mln dlrs partly from the sale of some of its stake in the south china morning post the leading english language newspaper compared with mln dlrs the previous year it said it expects another mln dlr gain in from the sale of the remaining shares li said hong kong s property market remains strong while its economy is performing better than forecast with its largely export led growth gross domestic product grew by nearly nine pct last year against an initial government projection of pct but he said hong kong s large trade deficit with the u s may result in protectionist measures that will adversely affect the british colony he said all of the company s major operations showed improved results in hutchison said earlier it will sell its entire pct interest in hongkong electric holdings ltd hkeh hk to cavendish international holdings ltd itself a spin off from hongkong electric under a reorganisation announced separately hongkong electric will spin off all its non electricity related activities into cavendish which will be listed on the local stock exchange hongkong electric shareholders will receive one share in cavendish for every hongkong electric share cavendish will buy the mln hongkong electric shares from hutchison by issuing mln new shares the spin off and the sale of hongkong electric shares will give hutchison a pct stake in cavendish li said the decision to spin off cavendish is to relieve hongkong electric of public criticism of the power company for making risky investments but he denied there was pressure from the government for the spin off he said cavendish will have seven billion dlrs of assets and will be almost debt free with mln dlrs of liabilites its major assets are the hong kong hilton hotel property development and interests in husky oil ltd hyo to of canada and pearson plc pson l of britain reuter 
1,scientific micro systems smsi acuires supermac scientific micro systems inc said it has acquired supermac technology a rapidly growing supplier of enhancement products and disc drive subsystems for the apple personal computer market scientific micro said it acquired all the common stock of supermac in exchange for mln shares of its own common stock the stock closed at dlrs bid on friday supermac a privately held firm based in mountain view california as is scientific micro reported a net profit of dlrs on revenue of mln dlrs in fiscal it expects its revenue to approximately double in reuter 
